binarized-sipi512/texmos2.s512.png -- CPU front back scan              -- 2502                    -- 2502
binarized-sipi512/texmos3.p512.png -- CPU one-pass                     -- 1501                    -- 2001
binarized-sipi512/texmos3.p512.png -- CPU union-find                   -- 2001                    -- 2001
binarized-sipi512/texmos3.p512.png -- CPU linear two-scan              -- 1501                    -- 2002
binarized-sipi512/texmos3.p512.png -- CPU front back scan              -- 6506                    -- 7006
binarized-sipi512/texmos3.s512.png -- CPU one-pass                     -- 1001                    -- 1502
binarized-sipi512/texmos3.s512.png -- CPU union-find                   -- 512                     -- 1000
binarized-sipi512/texmos3.s512.png -- CPU linear two-scan              -- 515                     -- 1000
binarized-sipi512/texmos3.s512.png -- CPU front back scan              -- 1510                    -- 2001
binarized-sipi512/texmos3b.p512.png -- CPU one-pass                     -- 1510                    -- 1510
binarized-sipi512/texmos3b.p512.png -- CPU union-find                   -- 2012                    -- 2012
binarized-sipi512/texmos3b.p512.png -- CPU linear two-scan              -- 1512                    -- 2001
binarized-sipi512/texmos3b.p512.png -- CPU front back scan              -- 6017                    -- 6017
